cvr,agg5,agg10,agg20,diff1,diff2,diff3,diff4
0.16049,0.15864,0.15777,0.15317,0,-0.016461,-0.050179,-0.1062
0.12791,0.15864,0.15777,0.15317,-0.032587,-0.032587,-0.016126,0.034053
0.18182,0.15864,0.15777,0.15317,0.053911,0.086498,0.11908,0.13521
0.1625,0.15864,0.15777,0.15317,-0.019318,-0.073229,-0.15973,-0.27881
0.11462,0.13761,0.14564,0.14706,-0.047875,-0.028557,0.044672,0.2044
0.15768,0.13761,0.14564,0.14706,0.043052,0.090927,0.11948,0.074813
0.12245,0.13761,0.14564,0.14706,-0.035227,-0.078279,-0.16921,-0.28869
0.16547,0.13761,0.14564,0.14706,0.043019,0.078246,0.15653,0.32573
0.12782,0.13761,0.14564,0.14706,-0.037648,-0.080667,-0.15891,-0.31544
0.14567,0.15367,0.14564,0.14706,0.01785,0.055498,0.13616,0.29508
0.12593,0.15367,0.14564,0.14706,-0.019743,-0.037593,-0.093091,-0.22926
0.14029,0.15367,0.14564,0.14706,0.014362,0.034105,0.071698,0.16479
0.16239,0.15367,0.14564,0.14706,0.022105,0.0077435,-0.026362,-0.09806
0.19409,0.15367,0.14564,0.14706,0.0317,0.0095943,0.0018507,0.028212
0.15472,0.13392,0.14848,0.14706,-0.039376,-0.071076,-0.08067,-0.082521
0.12766,0.13392,0.14848,0.14706,-0.027057,0.012318,0.083394,0.16406
0.13309,0.13392,0.14848,0.14706,0.005434,0.032491,0.020173,-0.063221
0.10432,0.13392,0.14848,0.14706,-0.028777,-0.034211,-0.066702,-0.086875
0.14981,0.13392,0.14848,0.14706,0.045496,0.074273,0.10848,0.17519
0.15652,0.16303,0.14848,0.14706,0.006709,-0.038787,-0.11306,-0.22154
0.16797,0.16303,0.14848,0.14706,0.011447,0.004738,0.043525,0.15659
0.22072,0.16303,0.14848,0.14706,0.052752,0.041305,0.036567,-0.0069582
0.12868,0.16303,0.14848,0.14706,-0.092044,-0.1448,-0.1861,-0.22267
0.14126,0.16303,0.14848,0.14706,0.012587,0.10463,0.24943,0.43553
0.16541,0.16535,0.15244,0.14792,0.02415,0.011562,-0.09307,-0.3425
0.16596,0.16535,0.15244,0.14792,0.00054391,-0.023606,-0.035168,0.057902
0.16034,0.16535,0.15244,0.14792,-0.0056199,-0.0061638,0.017442,0.05261
0.14706,0.16535,0.15244,0.14792,-0.013279,-0.0076588,-0.001495,-0.018937
0.188,0.16535,0.15244,0.14792,0.040941,0.05422,0.061879,0.063374
0.17886,0.13953,0.15244,0.14792,-0.0091382,-0.050079,-0.1043,-0.16618
0.16863,0.13953,0.15244,0.14792,-0.010234,-0.0010961,0.048983,0.15328
0.13546,0.13953,0.15244,0.14792,-0.033169,-0.022935,-0.021839,-0.070822
0.12308,0.13953,0.15244,0.14792,-0.012381,0.020788,0.043723,0.065562
0.091603,0.13953,0.15244,0.14792,-0.031474,-0.019093,-0.039881,-0.083604
0.13333,0.15386,0.1434,0.14792,0.04173,0.073204,0.092297,0.13218
0.1841,0.15386,0.1434,0.14792,0.050767,0.0090368,-0.064167,-0.15646
0.097643,0.15386,0.1434,0.14792,-0.086457,-0.13722,-0.14626,-0.082094
0.18182,0.15386,0.1434,0.14792,0.084175,0.17063,0.30786,0.45412
0.17241,0.15386,0.1434,0.14792,-0.0094044,-0.093579,-0.26421,-0.57207
0.11567,0.13294,0.1434,0.14792,-0.056742,-0.047338,0.046242,0.31045
0.11744,0.13294,0.1434,0.14792,0.0017661,0.058508,0.10585,0.059604
0.17121,0.13294,0.1434,0.14792,0.053769,0.052002,-0.0065058,-0.11235
0.13025,0.13294,0.1434,0.14792,-0.040954,-0.094723,-0.14673,-0.14022
0.13011,0.13294,0.1434,0.14792,-0.00014058,0.040814,0.13554,0.28226
0.18421,0.16221,0.1658,0.15759,0.054099,0.05424,0.013426,-0.12211
0.16949,0.16221,0.1658,0.15759,-0.014719,-0.068818,-0.12306,-0.13648
0.16142,0.16221,0.1658,0.15759,-0.0080742,0.0066448,0.075463,0.19852
0.11481,0.16221,0.1658,0.15759,-0.046603,-0.038528,-0.045173,-0.12064
0.18113,0.16221,0.1658,0.15759,0.066317,0.11292,0.15145,0.19662
0.15652,0.16938,0.1658,0.15759,-0.02461,-0.090928,-0.20385,-0.3553
0.24268,0.16938,0.1658,0.15759,0.086156,0.11077,0.20169,0.40554
0.1383,0.16938,0.1658,0.15759,-0.10438,-0.19054,-0.3013,-0.503
0.14341,0.16938,0.1658,0.15759,0.005113,0.10949,0.30003,0.60133
0.16599,0.16938,0.1658,0.15759,0.022581,0.017468,-0.092025,-0.39205
0.17582,0.15348,0.14938,0.15759,0.0098323,-0.012749,-0.030217,0.061808
0.14717,0.15348,0.14938,0.15759,-0.028654,-0.038487,-0.025738,0.004479
0.1512,0.15348,0.14938,0.15759,0.0040329,0.032687,0.071174,0.096912
0.14655,0.15348,0.14938,0.15759,-0.004651,-0.008684,-0.041371,-0.11255
0.14667,0.15348,0.14938,0.15759,0.00011494,0.004766,0.01345,0.054821
0.1378,0.14528,0.14938,0.15759,-0.0088714,-0.0089863,-0.013752,-0.027202
0.11355,0.14528,0.14938,0.15759,-0.024242,-0.015371,-0.0063844,0.0073679
0.13755,0.14528,0.14938,0.15759,0.023993,0.048236,0.063606,0.069991
0.15493,0.14528,0.14938,0.15759,0.017383,-0.0066102,-0.054846,-0.11845
0.18257,0.14528,0.14938,0.15759,0.027643,0.01026,0.01687,0.071716
0.18333,0.17124,0.16282,0.16126,0.00076072,-0.026882,-0.037142,-0.054012
0.16544,0.17124,0.16282,0.16126,-0.017892,-0.018653,0.0082294,0.045372
0.1627,0.17124,0.16282,0.16126,-0.0027428,0.015149,0.033802,0.025573
0.16116,0.17124,0.16282,0.16126,-0.0015414,0.0012014,-0.013948,-0.04775
0.18359,0.17124,0.16282,0.16126,0.022437,0.023978,0.022777,0.036725
0.18725,0.1544,0.16282,0.16126,0.0036572,-0.018779,-0.042758,-0.065534
0.11709,0.1544,0.16282,0.16126,-0.070162,-0.07382,-0.05504,-0.012283
0.14925,0.1544,0.16282,0.16126,0.032165,0.10233,0.17615,0.23119
0.17557,0.1544,0.16282,0.16126,0.026319,-0.0058463,-0.10817,-0.28432
0.14286,0.1544,0.16282,0.16126,-0.032715,-0.059034,-0.053188,0.054986
0.14695,0.15166,0.1597,0.16126,0.0040963,0.036812,0.095846,0.14903
0.14786,0.15166,0.1597,0.16126,0.00090652,-0.0031897,-0.040001,-0.13585
0.16045,0.15166,0.1597,0.16126,0.012588,0.011681,0.014871,0.054872
0.12409,0.15166,0.1597,0.16126,-0.03636,-0.048948,-0.060629,-0.0755
0.17895,0.15166,0.1597,0.16126,0.05486,0.09122,0.14017,0.2008
0.20492,0.16774,0.1597,0.16126,0.025971,-0.028889,-0.12011,-0.26028
0.13944,0.16774,0.1597,0.16126,-0.065476,-0.091446,-0.062557,0.057552
0.15035,0.16774,0.1597,0.16126,0.010907,0.076383,0.16783,0.23039
0.20168,0.16774,0.1597,0.16126,0.051331,0.040424,-0.03596,-0.20379
0.14229,0.16774,0.1597,0.16126,-0.059388,-0.11072,-0.15114,-0.11518
0.15353,0.15426,0.15703,0.15934,0.011234,0.070623,0.18134,0.33248
0.095785,0.15426,0.15703,0.15934,-0.057742,-0.068976,-0.1396,-0.32094
0.16935,0.15426,0.15703,0.15934,0.073569,0.13131,0.20029,0.33989
0.16471,0.15426,0.15703,0.15934,-0.004649,-0.078218,-0.20953,-0.40982
0.18794,0.15426,0.15703,0.15934,0.023237,0.027886,0.1061,0.31563
0.15441,0.1598,0.15703,0.15934,-0.033531,-0.056769,-0.084655,-0.19076
0.19111,0.1598,0.15703,0.15934,0.036699,0.070231,0.127,0.21165
0.18257,0.1598,0.15703,0.15934,-0.0085385,-0.045238,-0.11547,-0.24247
0.11765,0.1598,0.15703,0.15934,-0.064926,-0.056387,-0.011149,0.10432
0.15326,0.1598,0.15703,0.15934,0.03561,0.10054,0.15692,0.16807
0.13158,0.14277,0.16166,0.15934,-0.021678,-0.057287,-0.15782,-0.31474
0.15948,0.14277,0.16166,0.15934,0.027904,0.049582,0.10687,0.26469
0.16935,0.14277,0.16166,0.15934,0.0098721,-0.018032,-0.067613,-0.17448
0.11523,0.14277,0.16166,0.15934,-0.054129,-0.064001,-0.045969,0.021644
0.13821,0.14277,0.16166,0.15934,0.022985,0.077114,0.14111,0.18708
0.16129,0.18054,0.16166,0.15934,0.023079,9.39E-05,-0.07702,-0.21813
0.13127,0.18054,0.16166,0.15934,-0.030016,-0.053095,-0.053189,0.023831
0.21399,0.18054,0.16166,0.15934,0.082718,0.11273,0.16583,0.21902
0.22594,0.18054,0.16166,0.15934,0.01195,-0.070768,-0.1835,-0.34933
0.17021,0.18054,0.16166,0.15934,-0.055729,-0.067678,0.0030897,0.18659
0.15789,0.14194,0.14636,0.151,-0.012318,0.043411,0.11109,0.108
0.13492,0.14194,0.14636,0.151,-0.022974,-0.010656,-0.054067,-0.16516
0.15481,0.14194,0.14636,0.151,0.019891,0.042865,0.053521,0.10759
0.11552,0.14194,0.14636,0.151,-0.039288,-0.059179,-0.10204,-0.15557
0.14655,0.14194,0.14636,0.151,0.031028,0.070317,0.1295,0.23154
0.17391,0.15078,0.14636,0.151,0.027361,-0.0036669,-0.073983,-0.20348
0.10931,0.15078,0.14636,0.151,-0.064601,-0.091963,-0.088296,-0.014312
0.1581,0.15078,0.14636,0.151,0.048791,0.11339,0.20535,0.29365
0.164,0.15078,0.14636,0.151,0.0058972,-0.042894,-0.15629,-0.36164
0.14859,0.15078,0.14636,0.151,-0.015406,-0.021303,0.021591,0.17788
0.16667,0.16492,0.15565,0.151,0.018072,0.033478,0.054781,0.03319
0.13253,0.16492,0.15565,0.151,-0.034137,-0.052209,-0.085687,-0.14047
0.18072,0.16492,0.15565,0.151,0.048193,0.082329,0.13454,0.22022
0.13636,0.16492,0.15565,0.151,-0.044359,-0.092552,-0.17488,-0.30942
0.20833,0.16492,0.15565,0.151,0.07197,0.11633,0.20888,0.38376
0.1681,0.14637,0.15565,0.151,-0.04023,-0.1122,-0.22853,-0.43741
0.14,0.14637,0.15565,0.151,-0.028103,0.012126,0.12433,0.35285
0.1015,0.14637,0.15565,0.151,-0.038496,-0.010393,-0.022519,-0.14685
0.16475,0.14637,0.15565,0.151,0.063247,0.10174,0.11214,0.13466
0.15748,0.14637,0.15565,0.151,-0.0072706,-0.070518,-0.17226,-0.2844
0.17857,0.16058,0.16011,0.16006,0.021091,0.028362,0.09888,0.27114
0.18107,0.16058,0.16011,0.16006,0.0024985,-0.018593,-0.046954,-0.14583
0.15948,0.16058,0.16011,0.16006,-0.021587,-0.024086,-0.0054931,0.041461
0.12791,0.16058,0.16011,0.16006,-0.031576,-0.0099886,0.014097,0.01959
0.15584,0.16058,0.16011,0.16006,0.027937,0.059513,0.069502,0.055404
0.095785,0.15965,0.16011,0.16006,-0.060059,-0.087996,-0.14751,-0.21701
0.15589,0.15965,0.16011,0.16006,0.060108,0.12017,0.20816,0.35567
0.20408,0.15965,0.16011,0.16006,0.048188,-0.01192,-0.13209,-0.34025
0.19342,0.15965,0.16011,0.16006,-0.010666,-0.058854,-0.046934,0.085153
0.14909,0.15965,0.16011,0.16006,-0.044325,-0.033659,0.025195,0.072129
0.12222,0.1512,0.16001,0.16006,-0.026869,0.017456,0.051115,0.025919
0.2069,0.1512,0.16001,0.16006,0.084674,0.11154,0.094087,0.042972
0.1551,0.1512,0.16001,0.16006,-0.051795,-0.13647,-0.24801,-0.3421
0.13653,0.1512,0.16001,0.16006,-0.018571,0.033224,0.16969,0.4177
0.13525,0.1512,0.16001,0.16006,-0.0012855,0.017285,-0.015939,-0.18563
0.17143,0.16883,0.16001,0.16006,0.036183,0.037468,0.020183,0.036122
0.16923,0.16883,0.16001,0.16006,-0.0021978,-0.03838,-0.075849,-0.096032
0.17778,0.16883,0.16001,0.16006,0.008547,0.010745,0.049125,0.12497
0.18391,0.16883,0.16001,0.16006,0.0061303,-0.0024167,-0.013162,-0.062287
0.14179,0.16883,0.16001,0.16006,-0.042117,-0.048247,-0.045831,-0.032669
0.19068,0.18135,0.1618,0.1562,0.048887,0.091004,0.13925,0.18508
0.21101,0.18135,0.1618,0.1562,0.020331,-0.028556,-0.11956,-0.25881
0.16592,0.18135,0.1618,0.1562,-0.04509,-0.065421,-0.036865,0.082694
0.14468,0.18135,0.1618,0.1562,-0.021238,0.023851,0.089273,0.12614
0.19444,0.18135,0.1618,0.1562,0.049764,0.071002,0.047151,-0.042122
0.11673,0.14225,0.1618,0.1562,-0.077713,-0.12748,-0.19848,-0.24563
0.10569,0.14225,0.1618,0.1562,-0.01104,0.066672,0.19415,0.39263
0.14346,0.14225,0.1618,0.1562,0.037769,0.048809,-0.017863,-0.21201
0.17742,0.14225,0.1618,0.1562,0.033959,-0.0038094,-0.052619,-0.034756
0.16797,0.14225,0.1618,0.1562,-0.0094506,-0.04341,-0.039601,0.013018
0.12453,0.15432,0.1506,0.1562,-0.04344,-0.03399,0.0094202,0.049021
0.128,0.15432,0.1506,0.1562,0.0034717,0.046912,0.080902,0.071482
0.20253,0.15432,0.1506,0.1562,0.074532,0.07106,0.024148,-0.056754
0.17241,0.15432,0.1506,0.1562,-0.030118,-0.10465,-0.17571,-0.19986
0.14414,0.15432,0.1506,0.1562,-0.02827,0.0018482,0.1065,0.28221
0.14552,0.14688,0.1506,0.1562,0.0013782,0.029648,0.0278,-0.078698
0.16105,0.14688,0.1506,0.1562,0.015526,0.014148,-0.0155,-0.0433
0.10684,0.14688,0.1506,0.1562,-0.054211,-0.069737,-0.083885,-0.068386
0.16935,0.14688,0.1506,0.1562,0.062517,0.11673,0.18647,0.27035
0.15166,0.14688,0.1506,0.1562,-0.017696,-0.080213,-0.19694,-0.38341
0.15726,0.15565,0.15967,0.15836,0.0055993,0.023295,0.10351,0.30045
0.15891,0.15565,0.15967,0.15836,0.0016567,-0.0039426,-0.027238,-0.13075
0.15525,0.15565,0.15967,0.15836,-0.0036636,-0.0053203,-0.0013776,0.02586
0.16594,0.15565,0.15967,0.15836,0.010688,0.014351,0.019672,0.021049
0.14089,0.15565,0.15967,0.15836,-0.025045,-0.035733,-0.050084,-0.069756
0.12595,0.16368,0.15967,0.15836,-0.014939,0.010106,0.045839,0.095924
0.20172,0.16368,0.15967,0.15836,0.075763,0.090702,0.080596,0.034756
0.16187,0.16368,0.15967,0.15836,-0.039846,-0.11561,-0.20631,-0.28691
0.16917,0.16368,0.15967,0.15836,0.0073024,0.047149,0.16276,0.36907
0.1597,0.16368,0.15967,0.15836,-0.0094771,-0.01678,-0.063928,-0.22669
0.13359,0.16857,0.15704,0.15836,-0.026108,-0.016631,0.00014863,0.064077
0.20921,0.16857,0.15704,0.15836,0.075617,0.10173,0.11836,0.11821
0.22414,0.16857,0.15704,0.15836,0.014933,-0.060684,-0.16241,-0.28077
0.13359,0.16857,0.15704,0.15836,-0.09055,-0.10548,-0.044799,0.11761
0.14231,0.16857,0.15704,0.15836,0.0087199,0.09927,0.20475,0.24955
0.16194,0.14552,0.15704,0.15836,0.019636,0.010916,-0.088354,-0.29311
0.13043,0.14552,0.15704,0.15836,-0.031509,-0.051144,-0.06206,0.026294
0.14388,0.14552,0.15704,0.15836,0.01345,0.044959,0.096103,0.15816
0.13636,0.14552,0.15704,0.15836,-0.0075213,-0.020971,-0.06593,-0.16203
0.15498,0.14552,0.15704,0.15836,0.018618,0.026139,0.047111,0.11304
0.11439,0.15037,0.15588,0.14751,-0.04059,-0.059208,-0.085347,-0.13246
0.17769,0.15037,0.15588,0.14751,0.063295,0.10389,0.16309,0.24844
0.15849,0.15037,0.15588,0.14751,-0.019195,-0.08249,-0.18638,-0.34947
0.13986,0.15037,0.15588,0.14751,-0.01863,0.00056496,0.083055,0.26943
0.16142,0.15037,0.15588,0.14751,0.021557,0.040188,0.039623,-0.043432
0.14,0.16139,0.15588,0.14751,-0.021417,-0.042975,-0.083162,-0.12278
0.168,0.16139,0.15588,0.14751,0.028,0.049417,0.092392,0.17555
0.15356,0.16139,0.15588,0.14751,-0.014442,-0.042442,-0.091859,-0.18425
0.18868,0.16139,0.15588,0.14751,0.035121,0.049563,0.092005,0.18386
0.15672,0.16139,0.15588,0.14751,-0.031963,-0.067084,-0.11665,-0.20865
0.12928,0.14108,0.13915,0.14751,-0.027439,0.004524,0.071608,0.18826
0.13566,0.14108,0.13915,0.14751,0.0063813,0.03382,0.029296,-0.042312
0.15589,0.14108,0.13915,0.14751,0.020235,0.013853,-0.019967,-0.049263
0.1417,0.14108,0.13915,0.14751,-0.014193,-0.034428,-0.048281,-0.028314
0.14286,0.14108,0.13915,0.14751,0.0011567,0.01535,0.049778,0.098059
0.12903,0.13721,0.13915,0.14751,-0.013825,-0.014982,-0.030331,-0.080109
0.14231,0.13721,0.13915,0.14751,0.013275,0.0271,0.042082,0.072413
0.13962,0.13721,0.13915,0.14751,-0.0026851,-0.01596,-0.043061,-0.085143
0.1338,0.13721,0.13915,0.14751,-0.0058198,-0.0031348,0.012826,0.055887
0.1413,0.13721,0.13915,0.14751,0.0075015,0.013321,0.016456,0.0036304
0.11832,0.13708,0.14408,0.14944,-0.022984,-0.030485,-0.043807,-0.060263
0.12648,0.13708,0.14408,0.14944,0.0081616,0.031145,0.061631,0.10544
0.16154,0.13708,0.14408,0.14944,0.035056,0.026895,-0.0042507,-0.065881
0.16412,0.13708,0.14408,0.14944,0.0025837,-0.032473,-0.059367,-0.055117
0.11494,0.13708,0.14408,0.14944,-0.04918,-0.051763,-0.019291,0.040077
0.11896,0.15108,0.14408,0.14944,0.0040166,0.053196,0.10496,0.12425
0.12121,0.15108,0.14408,0.14944,0.002253,-0.0017636,-0.05496,-0.15992
0.17164,0.15108,0.14408,0.14944,0.05043,0.048177,0.04994,0.1049
0.19742,0.15108,0.14408,0.14944,0.025783,-0.024647,-0.072823,-0.12276
0.14615,0.15108,0.14408,0.14944,-0.051271,-0.077054,-0.052408,0.020416
0.14235,0.14465,0.15481,0.14944,-0.0038051,0.047466,0.12452,0.17693
0.14126,0.14465,0.15481,0.14944,-0.0010848,0.0027203,-0.044746,-0.16927
0.16049,0.14465,0.15481,0.14944,0.01923,0.020315,0.017594,0.06234
0.14885,0.14465,0.15481,0.14944,-0.011639,-0.030869,-0.051183,-0.068778
0.13027,0.14465,0.15481,0.14944,-0.018587,-0.0069479,0.023921,0.075104
0.17814,0.16496,0.15481,0.14944,0.047869,0.066456,0.073404,0.049483
0.19028,0.16496,0.15481,0.14944,0.012146,-0.035724,-0.10218,-0.17558
0.16974,0.16496,0.15481,0.14944,-0.020542,-0.032687,0.0030363,0.10522
0.12635,0.16496,0.15481,0.14944,-0.043388,-0.022846,0.0098413,0.006805
0.16031,0.16496,0.15481,0.14944,0.033952,0.077339,0.10019,0.090344
0.11745,0.16433,0.16226,0.15873,-0.042856,-0.076807,-0.15415,-0.25433
0.159,0.16433,0.16226,0.15873,0.041546,0.084402,0.16121,0.31536
0.18352,0.16433,0.16226,0.15873,0.024525,-0.017021,-0.10142,-0.26263
0.17121,0.16433,0.16226,0.15873,-0.012314,-0.036839,-0.019818,0.081605
0.19048,0.16433,0.16226,0.15873,0.01927,0.031584,0.068423,0.088241
0.14615,0.1602,0.16226,0.15873,-0.044322,-0.063592,-0.095177,-0.1636
0.16484,0.1602,0.16226,0.15873,0.018681,0.063004,0.1266,0.22177
0.12162,0.1602,0.16226,0.15873,-0.043214,-0.061895,-0.1249,-0.25149
0.19835,0.1602,0.16226,0.15873,0.076725,0.11994,0.18183,0.30673
0.17004,0.1602,0.16226,0.15873,-0.028307,-0.10503,-0.22497,-0.40681
0.20599,0.16179,0.15519,0.15873,0.035952,0.064259,0.16929,0.39426
0.1711,0.16179,0.15519,0.15873,-0.03489,-0.070842,-0.1351,-0.30439
0.14672,0.16179,0.15519,0.15873,-0.024385,0.010505,0.081347,0.21645
0.156,0.16179,0.15519,0.15873,0.0092819,0.033666,0.023161,-0.058186
0.12915,0.16179,0.15519,0.15873,-0.026849,-0.036131,-0.069797,-0.092958
0.14815,0.14859,0.15519,0.15873,0.018997,0.045846,0.081976,0.15177
0.13523,0.14859,0.15519,0.15873,-0.012917,-0.031914,-0.077759,-0.15974
0.17949,0.14859,0.15519,0.15873,0.044256,0.057173,0.089086,0.16685
0.13669,0.14859,0.15519,0.15873,-0.042797,-0.087052,-0.14423,-0.23331
0.14338,0.14859,0.15519,0.15873,0.0066917,0.049488,0.13654,0.28077
0.15771,0.15864,0.15912,0.15893,0.014324,0.007632,-0.041856,-0.1784
0.14079,0.15864,0.15912,0.15893,-0.016912,-0.031236,-0.038868,0.0029886
0.17155,0.15864,0.15912,0.15893,0.030754,0.047666,0.078901,0.11777
0.17754,0.15864,0.15912,0.15893,0.0059881,-0.024766,-0.072432,-0.15133
0.14559,0.15864,0.15912,0.15893,-0.031942,-0.03793,-0.013165,0.059267
0.15613,0.15959,0.15912,0.15893,0.01054,0.042482,0.080413,0.093577
0.13333,0.15959,0.15912,0.15893,-0.0228,-0.03334,-0.075823,-0.15624
0.16183,0.15959,0.15912,0.15893,0.028492,0.051293,0.084633,0.16046
0.16596,0.15959,0.15912,0.15893,0.0041317,-0.024361,-0.075654,-0.16029
0.18072,0.15959,0.15912,0.15893,0.014765,0.010634,0.034994,0.11065
0.16929,0.15971,0.15875,0.15893,-0.011432,-0.026197,-0.036831,-0.071825
0.17818,0.15971,0.15875,0.15893,0.0088905,0.020322,0.046519,0.08335
0.16342,0.15971,0.15875,0.15893,-0.014758,-0.023648,-0.04397,-0.090489
0.15409,0.15971,0.15875,0.15893,-0.0093361,0.0054216,0.02907,0.07304
0.13359,0.15971,0.15875,0.15893,-0.0205,-0.011164,-0.016586,-0.045656
0.1581,0.15779,0.15875,0.15893,0.024515,0.045015,0.056179,0.072765
0.17045,0.15779,0.15875,0.15893,0.012352,-0.012163,-0.057178,-0.11336
0.16245,0.15779,0.15875,0.15893,-0.0079997,-0.020351,-0.0081882,0.04899
0.14552,0.15779,0.15875,0.15893,-0.016932,-0.0089328,0.011419,0.019607
0.15242,0.15779,0.15875,0.15893,0.006894,0.023826,0.032759,0.021341
0.14773,0.15081,0.15036,0.15236,-0.0046891,-0.011583,-0.03541,-0.068169
0.1558,0.15081,0.15036,0.15236,0.0080698,0.012759,0.024342,0.059751
0.13929,0.15081,0.15036,0.15236,-0.016511,-0.024581,-0.03734,-0.061682
0.13433,0.15081,0.15036,0.15236,-0.0049574,0.011554,0.036135,0.073475
0.1769,0.15081,0.15036,0.15236,0.042567,0.047524,0.03597,-0.00016497
0.15636,0.14992,0.15036,0.15236,-0.020532,-0.063099,-0.11062,-0.14659
0.1049,0.14992,0.15036,0.15236,-0.051469,-0.030937,0.032162,0.14278
0.16279,0.14992,0.15036,0.15236,0.057896,0.10936,0.1403,0.10814
0.16319,0.14992,0.15036,0.15236,0.00040375,-0.057492,-0.16686,-0.30716
0.16236,0.14992,0.15036,0.15236,-0.00083282,-0.0012366,0.056255,0.22311
0.13095,0.16074,0.15435,0.15236,-0.031409,-0.030576,-0.02934,-0.085595
0.17814,0.16074,0.15435,0.15236,0.047185,0.078595,0.10917,0.13851
0.18491,0.16074,0.15435,0.15236,0.006768,-0.040417,-0.11901,-0.22818
0.16102,0.16074,0.15435,0.15236,-0.023889,-0.030657,0.0097605,0.12877
0.1487,0.16074,0.15435,0.15236,-0.012318,0.011571,0.042227,0.032467
0.1635,0.14796,0.15435,0.15236,0.014799,0.027117,0.015547,-0.026681
0.15603,0.14796,0.15435,0.15236,-0.0074697,-0.022269,-0.049386,-0.064933
0.12851,0.14796,0.15435,0.15236,-0.027514,-0.020045,0.0022244,0.051611
0.11236,0.14796,0.15435,0.15236,-0.016155,0.01136,0.031404,0.02918
0.17939,0.14796,0.15435,0.15236,0.06703,0.083184,0.071824,0.04042
0.20307,0.15063,0.15543,0.15465,0.023676,-0.043354,-0.12654,-0.19836
0.1551,0.15063,0.15543,0.15465,-0.047963,-0.071639,-0.028285,0.098253
0.13208,0.15063,0.15543,0.15465,-0.023027,0.024937,0.096575,0.12486
0.12957,0.15063,0.15543,0.15465,-0.0025074,0.020519,-0.0044173,-0.10099
0.13333,0.15063,0.15543,0.15465,0.0037652,0.0062726,-0.014247,-0.0098293
0.1457,0.16023,0.15543,0.15465,0.012362,0.0085968,0.0023242,0.016571
0.1748,0.16023,0.15543,0.15465,0.029101,0.016739,0.0081425,0.0058183
0.16216,0.16023,0.15543,0.15465,-0.012635,-0.041736,-0.058475,-0.066618
0.18148,0.16023,0.15543,0.15465,0.019319,0.031954,0.07369,0.13217
0.13704,0.16023,0.15543,0.15465,-0.044444,-0.063764,-0.095718,-0.16941
0.16846,0.15262,0.15387,0.15465,0.031422,0.075866,0.13963,0.23535
0.13571,0.15262,0.15387,0.15465,-0.032744,-0.064166,-0.14003,-0.27966
0.15356,0.15262,0.15387,0.15465,0.017844,0.050588,0.11475,0.25479
0.13483,0.15262,0.15387,0.15465,-0.018727,-0.03657,-0.087159,-0.20191
0.17054,0.15262,0.15387,0.15465,0.035711,0.054438,0.091008,0.17817
0.1162,0.15513,0.15387,0.15465,-0.054345,-0.090057,-0.14449,-0.2355
0.14717,0.15513,0.15387,0.15465,0.030973,0.085318,0.17537,0.31987
0.20472,0.15513,0.15387,0.15465,0.057555,0.026582,-0.058736,-0.23411
0.16974,0.15513,0.15387,0.15465,-0.034983,-0.092537,-0.11912,-0.060383
0.13781,0.15513,0.15387,0.15465,-0.031933,0.0030502,0.095588,0.21471
0.19758,0.1572,0.16198,0.15425,0.059771,0.091704,0.088654,-0.0069337
0.15164,0.1572,0.16198,0.15425,-0.045941,-0.10571,-0.19742,-0.28607
0.15985,0.1572,0.16198,0.15425,0.008212,0.054153,0.15987,0.35728
0.14336,0.1572,0.16198,0.15425,-0.016495,-0.024707,-0.07886,-0.23873
0.13357,0.1572,0.16198,0.15425,-0.0097826,0.006712,0.031419,0.11028
0.18,0.16676,0.16198,0.15425,0.046426,0.056209,0.049497,0.018078
0.18182,0.16676,0.16198,0.15425,0.0018182,-0.044608,-0.10082,-0.15031
0.15663,0.16676,0.16198,0.15425,-0.025192,-0.02701,0.017598,0.11841
0.18118,0.16676,0.16198,0.15425,0.024558,0.04975,0.07676,0.059162
0.13415,0.16676,0.16198,0.15425,-0.047038,-0.071596,-0.12135,-0.19811
0.11808,0.14636,0.14652,0.15425,-0.016065,0.030973,0.10257,0.22392
0.12205,0.14636,0.14652,0.15425,0.0039661,0.020031,-0.010942,-0.11351
0.14394,0.14636,0.14652,0.15425,0.021892,0.017926,-0.0021051,0.0088368
0.1903,0.14636,0.14652,0.15425,0.046359,0.024467,0.0065409,0.008646
0.15745,0.14636,0.14652,0.15425,-0.032852,-0.079211,-0.10368,-0.11022
0.16154,0.14667,0.14652,0.15425,0.0040917,0.036943,0.11615,0.21983
0.12585,0.14667,0.14652,0.15425,-0.035688,-0.03978,-0.076723,-0.19288
0.17949,0.14667,0.14652,0.15425,0.053637,0.089325,0.1291,0.20583
0.11538,0.14667,0.14652,0.15425,-0.064103,-0.11774,-0.20706,-0.33617
0.15108,0.14667,0.14652,0.15425,0.035695,0.099797,0.21754,0.4246
0.14286,0.14293,0.15603,0.15699,-0.008222,-0.043917,-0.14371,-0.36125
0.14231,0.14293,0.15603,0.15699,-0.00054945,0.0076725,0.051589,0.1953
0.12364,0.14293,0.15603,0.15699,-0.018671,-0.018122,-0.025794,-0.077383
0.144,0.14293,0.15603,0.15699,0.020364,0.039035,0.057157,0.082951
0.16183,0.14293,0.15603,0.15699,0.017826,-0.0025379,-0.041573,-0.09873
0.22222,0.16914,0.15603,0.15699,0.060396,0.042571,0.045109,0.086682
